Date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8
2021/6/25,2279.49 ,3351.37 ,1020.89 ,1412.09 ,1480.00 ,1223.09 ,1137.98 ,696.37 
2021/6/28,2284.62 ,3359.12 ,1020.25 ,1411.50 ,1482.02 ,1213.14 ,1137.36 ,699.50 
2021/6/29,2257.98 ,3360.06 ,1020.00 ,1410.00 ,1482.62 ,1210.39 ,1134.75 ,688.62 
2021/6/30,2272.56 ,3364.52 ,1020.80 ,1412.64 ,1483.72 ,1214.48 ,1126.16 ,689.08 
2021/7/1,2275.00 ,3382.09 ,1020.62 ,1412.20 ,1480.00 ,1219.63 ,1134.44 ,698.93 
2021/7/2,2210.38 ,3407.45 ,1020.00 ,1412.76 ,1484.42 ,1208.26 ,1139.51 ,700.48 
2021/7/5,2212.42 ,3407.45 ,1021.08 ,1413.52 ,1485.72 ,1219.54 ,1142.73 ,706.91 
2021/7/6,2211.25 ,3400.56 ,1020.71 ,1413.33 ,1485.32 ,1238.01 ,1142.27 ,716.22 
2021/7/7,2236.21 ,3411.99 ,1022.45 ,1415.70 ,1487.51 ,1216.87 ,1151.33 ,693.45 
2021/7/8,2213.49 ,3382.78 ,1026.94 ,1422.09 ,1492.81 ,1223.45 ,1145.19 ,667.68 
2021/7/9,2205.30 ,3420.93 ,1026.12 ,1421.44 ,1492.11 ,1220.60 ,1157.16 ,691.09 
2021/7/12,2232.83 ,3432.73 ,1030.06 ,1426.42 ,1497.30 ,1234.28 ,1154.40 ,697.76 
2021/7/13,2236.91 ,3420.66 ,1030.97 ,1428.78 ,1499.20 ,1232.24 ,1157.38 ,704.66 
2021/7/14,2211.24 ,3424.65 ,1032.07 ,1430.16 ,1500.00 ,1221.85 ,1156.15 ,709.35 
2021/7/15,2240.98 ,3413.47 ,1030.06 ,1426.73 ,1497.90 ,1222.65 ,1163.30 ,684.58 
2021/7/16,2216.32 ,3387.74 ,1030.51 ,1428.28 ,1498.70 ,1237.92 ,1167.60 ,682.90 
2021/7/19,2224.47 ,3333.98 ,1030.00 ,1428.62 ,1499.20 ,1229.48 ,1160.85 ,677.65 
2021/7/20,2222.51 ,3384.53 ,1031.89 ,1430.33 ,1501.20 ,1213.85 ,1164.23 ,677.65 
2021/7/21,2237.76 ,3412.42 ,1032.71 ,1431.74 ,1502.30 ,1218.47 ,1156.70 ,632.06 
2021/7/22,2241.11 ,3419.31 ,1032.35 ,1431.15 ,1501.90 ,1225.13 ,1151.33 ,676.76 
2021/7/23,2213.91 ,3454.00 ,1032.99 ,1432.54 ,1503.80 ,1244.40 ,1153.79 ,682.71 
2021/7/26,2142.60 ,3462.23 ,1035.74 ,1435.37 ,1507.69 ,1265.10 ,1157.16 ,677.46 
2021/7/27,2066.91 ,3445.91 ,1034.09 ,1433.98 ,1506.09 ,1290.67 ,1150.90 ,692.86 
2021/7/28,2070.90 ,3445.27 ,1033.35 ,1430.00 ,1505.09 ,1285.44 ,1158.55 ,692.00 
2021/7/29,2109.96 ,3459.76 ,1035.65 ,1435.75 ,1506.99 ,1274.87 ,1163.61 ,699.73 
2021/7/30,2092.95 ,3441.06 ,1038.39 ,1440.75 ,1511.29 ,1276.20 ,1167.30 ,698.24 
2021/8/2,2146.27 ,3434.71 ,1040.23 ,1443.44 ,1515.48 ,1273.98 ,1157.78 ,692.25 
2021/8/3,2146.58 ,3462.89 ,1039.13 ,1442.15 ,1514.38 ,1261.63 ,1158.70 ,678.60 
2021/8/4,2165.89 ,3446.85 ,1038.67 ,1441.44 ,1513.78 ,1247.96 ,1159.01 ,674.53 
2021/8/5,2152.77 ,3467.55 ,1040.69 ,1444.14 ,1516.98 ,1237.48 ,1163.61 ,650.51 
2021/8/6,2140.97 ,3473.36 ,1039.86 ,1443.30 ,1516.38 ,1239.25 ,1150.75 ,668.18 
2021/8/9,2168.81 ,3470.09 ,1036.56 ,1438.78 ,1513.68 ,1236.32 ,1114.49 ,668.18 
2021/8/10,2193.87 ,3473.54 ,1035.74 ,1438.38 ,1512.78 ,1235.35 ,1116.02 ,652.70 
2021/8/11,2181.77 ,3477.97 ,1034.64 ,1436.78 ,1511.89 ,1243.61 ,1172.21 ,660.83 
2021/8/12,2163.50 ,3492.39 ,1036.47 ,1438.36 ,1513.78 ,1249.38 ,1123.08 ,667.14 
2021/8/13,2151.60 ,3498.00 ,1035.46 ,1440.00 ,1513.28 ,1247.42 ,1126.80 ,663.06 
2021/8/16,2149.46 ,3507.17 ,1034.82 ,1437.39 ,1510.00 ,1249.38 ,1139.05 ,651.53 
2021/8/17,2104.36 ,3482.41 ,1034.64 ,1437.82 ,1513.58 ,1243.69 ,1145.19 ,647.47 
2021/8/18,2129.09 ,3444.98 ,1036.84 ,1440.87 ,1515.78 ,1229.13 ,1149.49 ,650.20 
2021/8/19,2115.12 ,3449.31 ,1037.94 ,1442.38 ,1517.38 ,1202.84 ,1142.12 ,619.24 
2021/8/20,2074.72 ,3477.39 ,1040.00 ,1440.00 ,1517.38 ,1193.43 ,1147.65 ,620.60 
2021/8/23,2103.70 ,3507.03 ,1036.84 ,1440.97 ,1516.78 ,1212.61 ,1147.95 ,627.11 
2021/8/24,2126.54 ,3512.28 ,1037.02 ,1441.45 ,1517.28 ,1224.87 ,1155.02 ,650.33 
2021/8/25,2130.79 ,3520.07 ,1038.03 ,1442.99 ,1518.78 ,1236.41 ,1150.41 ,658.84 
2021/8/26,2088.79 ,3499.57 ,1035.65 ,1439.78 ,1515.68 ,1231.62 ,1150.81 ,663.97 
2021/8/27,2099.85 ,3530.39 ,1035.92 ,1440.34 ,1515.98 ,1228.77 ,1152.87 ,670.63 
2021/8/30,2093.86 ,3545.60 ,1036.93 ,1442.09 ,1517.18 ,1245.12 ,1162.08 ,672.11 
2021/8/31,2090.53 ,3540.81 ,1037.57 ,1442.44 ,1518.18 ,1249.02 ,1159.16 ,672.52 
2021/9/1,2118.31 ,3541.92 ,1039.49 ,1445.95 ,1519.78 ,1242.45 ,1159.31 ,665.43 
2021/9/2,2120.00 ,3551.98 ,1039.49 ,1450.00 ,1520.28 ,1233.39 ,1157.47 ,658.03 
2021/9/3,2106.82 ,3550.79 ,1039.04 ,1450.00 ,1520.00 ,1234.37 ,1158.70 ,672.87 
2021/9/6,2146.27 ,3550.79 ,1039.22 ,1450.00 ,1520.97 ,1238.90 ,1166.68 ,659.92 
2021/9/7,2171.98 ,3538.74 ,1037.39 ,1443.64 ,1519.88 ,1236.06 ,1165.15 ,663.27 
2021/9/8,2162.97 ,3534.07 ,1036.20 ,1442.27 ,1519.48 ,1230.37 ,1151.33 ,659.23 
2021/9/9,2162.05 ,3517.80 ,1035.92 ,1441.82 ,1519.08 ,1221.31 ,1143.35 ,667.12 
2021/9/10,2180.98 ,3490.63 ,1036.20 ,1442.47 ,1519.08 ,1243.34 ,1146.73 ,668.60 
2021/9/13,2171.47 ,3498.58 ,1034.73 ,1441.43 ,1517.78 ,1269.54 ,1143.66 ,675.70 
2021/9/14,2139.06 ,3478.47 ,1034.45 ,1439.51 ,1517.08 ,1252.22 ,1143.66 ,681.11 
2021/9/15,2117.38 ,3507.95 ,1034.09 ,1439.31 ,1517.28 ,1240.14 ,1150.56 ,680.85 
2021/9/16,2091.44 ,3502.51 ,1034.27 ,1440.10 ,1516.38 ,1253.11 ,1143.04 ,686.94 
2021/9/17,2112.43 ,3470.59 ,1035.10 ,1441.47 ,1517.58 ,1239.52 ,1125.85 ,688.86 
2021/9/22,2097.56 ,3441.35 ,1036.38 ,1444.05 ,1519.38 ,1225.84 ,1142.12 ,692.61 
2021/9/23,2111.23 ,3483.11 ,1036.93 ,1444.96 ,1520.00 ,1226.64 ,1131.68 ,701.06 
2021/9/24,2109.59 ,3488.20 ,1036.56 ,1444.48 ,1519.48 ,1231.79 ,1123.39 ,705.77 
2021/9/27,2121.75 ,3478.52 ,1036.29 ,1440.00 ,1519.18 ,1244.94 ,1128.30 ,719.96 
2021/9/28,2124.56 ,3407.68 ,1035.65 ,1443.31 ,1518.58 ,1234.46 ,1123.70 ,729.86 
2021/9/29,2102.85 ,3413.03 ,1036.01 ,1443.54 ,1518.98 ,1224.07 ,1117.25 ,714.96 
2021/9/30,2116.97 ,3372.38 ,1036.01 ,1444.26 ,1519.78 ,1220.87 ,1114.18 ,714.96 
2021/10/8,2144.62 ,3437.99 ,1033.54 ,1441.45 ,1519.18 ,1242.90 ,1126.16 ,766.63 
2021/10/11,2147.34 ,3414.38 ,1029.69 ,1436.83 ,1514.68 ,1242.01 ,1124.62 ,772.68 
2021/10/12,2124.56 ,3406.13 ,1029.32 ,1440.00 ,1513.88 ,1250.18 ,1125.54 ,772.77 
2021/10/13,2149.04 ,3416.43 ,1029.14 ,1440.00 ,1513.18 ,1246.45 ,1126.77 ,768.62 
2021/10/14,2137.51 ,3474.72 ,1029.41 ,1437.42 ,1513.58 ,1281.53 ,1142.12 ,774.26 
2021/10/15,2145.56 ,3500.64 ,1028.68 ,1436.77 ,1512.68 ,1315.28 ,1143.66 ,780.98 
2021/10/18,2120.62 ,3512.46 ,1024.01 ,1431.00 ,1506.99 ,1349.11 ,1129.23 ,788.03 
2021/10/19,2141.48 ,3538.42 ,1025.29 ,1432.42 ,1508.29 ,1346.00 ,1127.38 ,779.93 
2021/10/20,2136.02 ,3551.39 ,1026.39 ,1432.93 ,1509.89 ,1304.80 ,1126.16 ,772.83 
2021/10/21,2143.78 ,3562.03 ,1028.13 ,1436.25 ,1511.99 ,1335.35 ,1131.68 ,775.90 
2021/10/22,2157.58 ,3558.21 ,1027.67 ,1435.86 ,1510.00 ,1298.13 ,1132.60 ,772.48 
2021/10/25,2166.19 ,3575.10 ,1030.00 ,1440.00 ,1512.49 ,1290.41 ,1133.22 ,787.90 
2021/10/26,2159.04 ,3581.61 ,1027.95 ,1436.37 ,1513.18 ,1289.52 ,1138.01 ,783.47 
2021/10/27,2130.79 ,3563.52 ,1028.50 ,1436.93 ,1514.18 ,1280.64 ,1128.00 ,778.66 
2021/10/28,2115.99 ,3598.54 ,1028.77 ,1437.69 ,1514.98 ,1256.84 ,1136.90 ,766.99 
2021/10/29,2135.41 ,3605.56 ,1028.96 ,1437.97 ,1515.78 ,1271.31 ,1132.76 ,772.10 
2021/11/1,2127.54 ,3612.05 ,1030.24 ,1440.66 ,1518.78 ,1263.23 ,1131.99 ,770.56 
2021/11/2,2105.43 ,3625.34 ,1031.89 ,1443.34 ,1521.87 ,1265.10 ,1133.83 ,779.13 
2021/11/3,2097.27 ,3648.77 ,1030.00 ,1442.84 ,1522.87 ,1258.97 ,1127.23 ,766.95 
2021/11/4,2117.99 ,3664.03 ,1032.26 ,1443.72 ,1520.00 ,1265.72 ,1124.93 ,766.95 
2021/11/5,2106.51 ,3677.70 ,1034.91 ,1447.75 ,1526.27 ,1247.42 ,1135.98 ,742.86 
2021/11/8,2109.05 ,3680.97 ,1034.64 ,1447.44 ,1527.17 ,1259.33 ,1151.33 ,766.64 
2021/11/9,2108.42 ,3668.09 ,1034.27 ,1450.00 ,1526.07 ,1264.39 ,1153.17 ,768.78 
2021/11/10,2097.31 ,3637.92 ,1034.45 ,1450.00 ,1526.97 ,1254.00 ,1155.63 ,784.55 
2021/11/11,2131.01 ,3639.92 ,1033.08 ,1445.75 ,1525.37 ,1256.84 ,1169.75 ,788.09 
2021/11/12,2126.53 ,3666.21 ,1030.00 ,1446.41 ,1525.87 ,1269.09 ,1172.82 ,763.52 
2021/11/15,2123.93 ,3670.00 ,1033.72 ,1448.38 ,1526.97 ,1269.98 ,1171.29 ,754.97 
2021/11/16,2124.34 ,3680.34 ,1034.00 ,1450.00 ,1527.57 ,1274.78 ,1175.89 ,765.56 
2021/11/17,2125.39 ,3670.77 ,1034.00 ,1447.38 ,1530.00 ,1260.57 ,1169.29 ,756.73 
2021/11/18,2104.46 ,3683.19 ,1034.45 ,1448.95 ,1528.27 ,1249.11 ,1174.97 ,733.25 
2021/11/19,2127.27 ,3678.04 ,1033.54 ,1447.14 ,1528.07 ,1285.97 ,1174.82 ,754.59 
2021/11/22,2136.99 ,3666.28 ,1034.82 ,1448.86 ,1529.07 ,1277.98 ,1165.76 ,732.63 
2021/11/23,2137.40 ,3672.36 ,1034.55 ,1450.00 ,1529.07 ,1287.03 ,1143.66 ,732.93 
2021/11/24,2138.84 ,3680.78 ,1035.83 ,1451.12 ,1530.96 ,1276.02 ,1135.06 ,764.29 
2021/11/25,2130.04 ,3680.78 ,1036.29 ,1451.59 ,1531.76 ,1285.97 ,1134.44 ,761.09 
2021/11/26,2114.25 ,3597.13 ,1038.76 ,1454.25 ,1533.76 ,1271.76 ,1135.67 ,722.72 
2021/11/29,2110.46 ,3644.62 ,1038.21 ,1450.00 ,1534.46 ,1257.55 ,1133.83 ,701.46 
2021/11/30,2102.03 ,3575.51 ,1037.75 ,1450.00 ,1534.26 ,1255.15 ,1129.23 ,669.84 
2021/12/1,2107.17 ,3533.27 ,1037.20 ,1453.66 ,1534.76 ,1247.42 ,1121.55 ,661.79 
2021/12/2,2112.52 ,3583.42 ,1036.20 ,1451.93 ,1534.16 ,1241.56 ,1124.62 ,643.53 
2021/12/3,2132.04 ,3553.14 ,1034.82 ,1449.82 ,1533.36 ,1240.05 ,1120.60 ,659.10 
2021/12/6,2128.38 ,3594.83 ,1038.03 ,1455.06 ,1537.95 ,1241.65 ,1128.30 ,652.48 
2021/12/7,2141.21 ,3669.26 ,1036.84 ,1452.85 ,1536.86 ,1239.17 ,1125.23 ,682.47 
2021/12/8,2173.32 ,3680.58 ,1035.46 ,1451.30 ,1535.06 ,1240.14 ,1127.84 ,689.18 
2021/12/9,2209.33 ,3654.15 ,1035.19 ,1451.90 ,1535.36 ,1243.34 ,1122.16 ,690.77 
2021/12/10,2199.07 ,3689.05 ,1036.38 ,1453.20 ,1537.26 ,1239.25 ,1124.16 ,676.87 
2021/12/13,2211.55 ,3655.34 ,1035.37 ,1452.16 ,1537.46 ,1235.52 ,1127.38 ,689.37 
2021/12/14,2196.72 ,3628.04 ,1036.38 ,1453.96 ,1539.05 ,1222.82 ,1128.92 ,682.46 
2021/12/15,2177.66 ,3687.35 ,1040.00 ,1450.00 ,1539.85 ,1223.27 ,1118.79 ,670.22 
2021/12/16,2190.20 ,3655.11 ,1035.74 ,1452.56 ,1540.25 ,1216.70 ,1126.00 ,682.14 
2021/12/17,2155.41 ,3617.51 ,1035.92 ,1453.71 ,1541.15 ,1235.26 ,1139.36 ,682.00 
2021/12/20,2123.08 ,3576.31 ,1035.74 ,1453.32 ,1541.45 ,1229.13 ,1139.66 ,654.85 
2021/12/21,2137.46 ,3639.89 ,1035.55 ,1450.00 ,1541.15 ,1232.77 ,1132.91 ,657.14 
2021/12/22,2137.88 ,3676.94 ,1036.75 ,1455.51 ,1542.15 ,1235.26 ,1131.37 ,675.03 
2021/12/23,2152.80 ,3699.83 ,1038.30 ,1457.71 ,1543.45 ,1241.30 ,1140.59 ,683.96 
2021/12/24,2140.88 ,3699.83 ,1040.00 ,1456.92 ,1544.05 ,1240.85 ,1143.35 ,692.04 
2021/12/27,2140.00 ,3751.03 ,1038.94 ,1458.99 ,1545.45 ,1237.30 ,1143.04 ,692.04 
2021/12/28,2155.94 ,3747.24 ,1039.86 ,1459.82 ,1546.34 ,1248.67 ,1142.58 ,712.00 
2021/12/29,2124.41 ,3752.49 ,1040.59 ,1461.39 ,1548.04 ,1245.83 ,1141.51 ,717.01 
2021/12/30,2140.95 ,3741.27 ,1041.69 ,1463.83 ,1549.74 ,1243.78 ,1138.44 ,718.84 
2021/12/31,2149.15 ,3731.45 ,1040.00 ,1460.00 ,1550.34 ,1241.92 ,1147.65 ,718.37 
2022/1/4,2139.32 ,3752.87 ,1040.87 ,1462.93 ,1550.00 ,1240.50 ,1139.05 ,722.43 
2022/1/5,2117.72 ,3680.09 ,1040.00 ,1462.64 ,1550.54 ,1251.87 ,1144.58 ,730.73 
2022/1/6,2096.02 ,3676.54 ,1039.31 ,1460.71 ,1548.74 ,1242.98 ,1140.12 ,733.98 
2022/1/7,2097.82 ,3661.65 ,1039.31 ,1460.93 ,1550.00 ,1239.70 ,1130.76 ,750.81 
2022/1/10,2107.25 ,3656.38 ,1039.95 ,1462.61 ,1550.04 ,1244.23 ,1132.91 ,747.53 
2022/1/11,2087.12 ,3689.87 ,1040.87 ,1463.65 ,1550.74 ,1241.03 ,1139.60 ,744.35 
2022/1/12,2107.92 ,3700.27 ,1041.60 ,1464.37 ,1551.94 ,1259.15 ,1146.63 ,764.80 
2022/1/13,2073.27 ,3647.56 ,1041.79 ,1464.87 ,1552.24 ,1282.42 ,1148.66 ,770.18 
2022/1/14,2056.22 ,3650.55 ,1042.15 ,1465.54 ,1552.94 ,1270.87 ,1150.41 ,780.48 
2022/1/17,2073.86 ,3650.55 ,1042.52 ,1466.51 ,1553.94 ,1250.27 ,1143.96 ,791.97 
2022/1/18,2093.90 ,3583.43 ,1045.54 ,1469.91 ,1557.73 ,1252.40 ,1144.27 ,803.81 
2022/1/19,2079.56 ,3548.70 ,1047.74 ,1474.24 ,1561.73 ,1249.73 ,1140.28 ,802.80 
2022/1/20,2098.32 ,3509.54 ,1047.74 ,1474.60 ,1562.33 ,1257.37 ,1155.63 ,801.33 
2022/1/21,2079.09 ,3443.15 ,1048.93 ,1476.37 ,1564.12 ,1261.63 ,1156.86 ,789.81 
2022/1/24,2082.32 ,3452.70 ,1051.31 ,1479.31 ,1568.92 ,1258.17 ,1151.94 ,803.81 
2022/1/25,2035.21 ,3410.67 ,1050.86 ,1479.03 ,1568.32 ,1244.14 ,1154.40 ,786.58 
2022/1/26,2049.94 ,3405.57 ,1048.84 ,1476.57 ,1566.22 ,1247.96 ,1157.47 ,801.72 
2022/1/27,2009.74 ,3387.23 ,1047.47 ,1474.95 ,1564.22 ,1252.04 ,1138.13 ,812.99 
2022/1/28,1985.33 ,3469.70 ,1048.84 ,1477.35 ,1566.12 ,1252.22 ,1131.37 ,815.71 
2022/2/7,2015.92 ,3510.43 ,1047.83 ,1476.58 ,1566.62 ,1262.34 ,1131.16 ,844.98 
2022/2/8,2004.90 ,3539.92 ,1048.38 ,1477.33 ,1567.52 ,1256.31 ,1138.13 ,839.91 
2022/2/9,2023.73 ,3591.31 ,1047.37 ,1476.39 ,1566.22 ,1252.04 ,1145.37 ,831.26 
2022/2/10,2018.43 ,3526.25 ,1047.56 ,1475.99 ,1566.42 ,1282.95 ,1154.40 ,841.62 
2022/2/11,2001.70 ,3459.36 ,1042.98 ,1469.86 ,1559.63 ,1288.99 ,1146.42 ,839.53 
2022/2/14,1980.07 ,3446.07 ,1042.52 ,1470.00 ,1558.03 ,1269.63 ,1169.75 ,865.65 
2022/2/15,2001.13 ,3500.41 ,1040.00 ,1470.08 ,1560.00 ,1262.79 ,1177.43 ,864.75 
2022/2/16,2008.91 ,3503.49 ,1042.61 ,1470.26 ,1557.93 ,1270.87 ,1180.00 ,858.46 
2022/2/17,2013.77 ,3429.31 ,1043.71 ,1471.57 ,1559.63 ,1271.05 ,1169.75 ,850.16 
2022/2/18,2023.38 ,3404.74 ,1042.79 ,1470.14 ,1559.13 ,1270.69 ,1182.95 ,838.51 
2022/2/21,2016.01 ,3404.74 ,1039.59 ,1467.15 ,1554.43 ,1270.43 ,1183.88 ,849.56 
2022/2/22,1989.84 ,3370.20 ,1039.31 ,1465.87 ,1553.04 ,1264.30 ,1192.78 ,890.34 
2022/2/23,2011.11 ,3308.15 ,1040.41 ,1467.57 ,1553.74 ,1264.12 ,1188.17 ,866.15 
2022/2/24,1970.34 ,3357.63 ,1041.51 ,1469.16 ,1554.83 ,1258.26 ,1198.92 ,912.03 
2022/2/25,1989.52 ,3432.75 ,1041.79 ,1469.87 ,1554.63 ,1263.23 ,1192.78 ,887.15 
2022/2/28,1993.10 ,3424.36 ,1042.52 ,1471.68 ,1556.23 ,1258.44 ,1191.86 ,894.28 
2022/3/1,2009.65 ,3371.38 ,1041.05 ,1468.99 ,1554.93 ,1258.88 ,1194.31 ,908.56 
2022/3/2,1991.78 ,3434.23 ,1039.77 ,1467.65 ,1553.14 ,1270.87 ,1206.59 ,1018.71 
2022/3/3,1980.05 ,3416.18 ,1038.49 ,1465.35 ,1551.44 ,1288.63 ,1204.75 ,1073.74 
2022/3/4,1956.03 ,3389.08 ,1038.94 ,1466.65 ,1551.84 ,1293.96 ,1210.59 ,1006.50 
2022/3/7,1893.54 ,3289.04 ,1038.94 ,1467.50 ,1552.14 ,1333.30 ,1237.30 ,1159.91 
2022/3/8,1855.53 ,3265.25 ,1039.22 ,1468.05 ,1553.34 ,1295.65 ,1236.38 ,1138.03 
2022/3/9,1838.54 ,3349.16 ,1037.94 ,1465.69 ,1551.74 ,1298.22 ,1274.75 ,1181.12 
2022/3/10,1867.47 ,3334.78 ,1040.00 ,1470.00 ,1551.94 ,1279.22 ,1232.08 ,1063.53 
2022/3/11,1873.42 ,3291.56 ,1041.33 ,1469.43 ,1556.03 ,1282.06 ,1236.25 ,1022.42 
2022/3/14,1816.10 ,3267.13 ,1043.80 ,1474.35 ,1559.73 ,1283.13 ,1235.30 ,1019.44 
2022/3/15,1733.03 ,3337.08 ,1039.86 ,1468.40 ,1555.23 ,1274.96 ,1233.49 ,929.29 
2022/3/16,1807.97 ,3411.77 ,1040.41 ,1469.70 ,1560.00 ,1279.40 ,1205.80 ,955.25 
2022/3/17,1843.48 ,3453.90 ,1040.59 ,1470.18 ,1555.63 ,1290.76 ,1208.13 ,934.24 
2022/3/18,1855.75 ,3494.18 ,1041.05 ,1471.40 ,1556.63 ,1301.60 ,1218.88 ,988.19 
2022/3/21,1852.64 ,3492.66 ,1040.32 ,1470.48 ,1556.03 ,1304.88 ,1210.28 ,1021.34 
2022/3/22,1851.14 ,3532.15 ,1038.21 ,1467.64 ,1554.33 ,1305.51 ,1213.66 ,1034.16 
2022/3/23,1860.37 ,3488.80 ,1038.49 ,1468.22 ,1555.23 ,1303.73 ,1214.21 ,1038.02 
2022/3/24,1849.40 ,3538.84 ,1039.40 ,1469.72 ,1556.03 ,1312.61 ,1226.55 ,1074.88 
2022/3/25,1816.02 ,3556.77 ,1039.86 ,1470.91 ,1557.03 ,1310.48 ,1233.00 ,1042.55 
2022/3/28,1804.66 ,3582.18 ,1040.59 ,1471.91 ,1558.23 ,1303.02 ,1226.55 ,1030.61 
2022/3/29,1798.43 ,3626.09 ,1040.00 ,1471.66 ,1560.00 ,1317.32 ,1212.43 ,1010.14 
2022/3/30,1850.61 ,3603.26 ,1041.42 ,1473.29 ,1559.73 ,1312.97 ,1203.52 ,1006.55 
2022/3/31,1836.91 ,3546.86 ,1040.87 ,1472.00 ,1559.23 ,1307.28 ,1209.05 ,998.82 
2022/4/1,1860.21 ,3558.96 ,1041.69 ,1473.32 ,1560.53 ,1308.17 ,1214.27 ,943.17 
2022/4/6,1854.85 ,3508.30 ,1042.43 ,1475.11 ,1563.32 ,1314.03 ,1210.89 ,967.54 
2022/4/7,1831.04 ,3523.22 ,1044.17 ,1477.85 ,1565.72 ,1309.77 ,1209.67 ,905.86 
2022/4/8,1840.47 ,3513.88 ,1043.89 ,1477.33 ,1566.32 ,1310.12 ,1215.04 ,912.67 
2022/4/11,1783.61 ,3454.58 ,1042.98 ,1476.11 ,1565.82 ,1309.33 ,1221.95 ,909.85 
2022/4/12,1818.37 ,3442.77 ,1042.61 ,1476.41 ,1566.12 ,1310.83 ,1222.44 ,914.79 
2022/4/13,1800.87 ,3481.24 ,1042.61 ,1476.73 ,1566.72 ,1323.27 ,1236.53 ,954.34 
2022/4/14,1823.41 ,3438.97 ,1043.34 ,1477.35 ,1567.92 ,1321.05 ,1240.06 ,983.10 
2022/4/15,1822.19 ,3438.97 ,1040.00 ,1480.00 ,1568.22 ,1338.54 ,1238.59 ,983.10 
2022/4/18,1812.45 ,3438.26 ,1040.14 ,1473.57 ,1565.12 ,1341.92 ,1246.20 ,1007.25 
2022/4/19,1798.76 ,3493.47 ,1040.00 ,1470.00 ,1564.52 ,1341.74 ,1241.60 ,1011.78 
2022/4/20,1770.87 ,3491.31 ,1039.49 ,1472.77 ,1563.32 ,1327.44 ,1228.39 ,986.80 
2022/4/21,1738.26 ,3439.80 ,1039.86 ,1473.44 ,1563.72 ,1330.11 ,1236.68 ,994.18 
2022/4/22,1745.84 ,3344.38 ,1039.86 ,1472.70 ,1563.72 ,1333.66 ,1242.21 ,991.90 
2022/4/25,1659.56 ,3363.44 ,1040.96 ,1475.15 ,1564.72 ,1320.96 ,1240.37 ,945.66 
2022/4/26,1646.16 ,3268.77 ,1040.00 ,1480.00 ,1565.12 ,1313.14 ,1227.47 ,954.43 
2022/4/27,1694.63 ,3275.63 ,1040.32 ,1474.36 ,1564.52 ,1310.57 ,1229.93 ,987.64 
2022/4/28,1705.76 ,3356.69 ,1039.40 ,1473.37 ,1563.42 ,1314.48 ,1220.72 ,985.87 
2022/4/29,1747.14 ,3234.89 ,1040.04 ,1474.57 ,1564.42 ,1313.32 ,1246.20 ,1019.56 
2022/5/5,1744.52 ,3246.59 ,1040.59 ,1476.21 ,1566.02 ,1309.95 ,1240.37 ,1023.11 
2022/5/6,1700.41 ,3228.17 ,1040.00 ,1476.03 ,1566.32 ,1293.52 ,1235.76 ,1045.22 
2022/5/9,1686.76 ,3124.75 ,1041.14 ,1476.90 ,1568.52 ,1286.86 ,1242.52 ,1055.61 
2022/5/10,1705.22 ,3132.43 ,1041.79 ,1478.61 ,1570.42 ,1278.06 ,1235.15 ,1011.74 
2022/5/11,1729.82 ,3080.86 ,1041.05 ,1477.77 ,1569.62 ,1278.60 ,1221.02 ,1010.00 
2022/5/12,1722.13 ,3076.87 ,1041.79 ,1478.97 ,1570.52 ,1280.64 ,1236.38 ,1011.36 
2022/5/13,1735.12 ,3150.31 ,1041.33 ,1478.36 ,1570.72 ,1264.21 ,1236.19 ,1058.19 
2022/5/16,1721.17 ,3137.88 ,1040.96 ,1480.00 ,1569.82 ,1273.00 ,1226.24 ,1058.19 
2022/5/17,1742.64 ,3201.17 ,1041.79 ,1479.19 ,1570.82 ,1282.15 ,1220.41 ,1098.74 
2022/5/18,1736.56 ,3071.85 ,1042.52 ,1480.12 ,1571.41 ,1280.20 ,1208.13 ,1081.00 
2022/5/19,1739.90 ,3053.93 ,1042.79 ,1480.48 ,1572.21 ,1274.25 ,1213.66 ,1042.09 
2022/5/20,1773.83 ,3054.38 ,1042.06 ,1480.00 ,1571.51 ,1281.88 ,1220.72 ,1065.58 
2022/5/23,1763.56 ,3111.05 ,1042.98 ,1481.79 ,1573.41 ,1285.97 ,1223.94 ,1067.22 
2022/5/24,1722.31 ,3085.79 ,1043.62 ,1482.51 ,1574.11 ,1288.10 ,1219.80 ,1049.58 
2022/5/25,1732.76 ,3114.95 ,1044.53 ,1483.98 ,1574.71 ,1283.39 ,1226.86 ,1062.26 
2022/5/26,1737.05 ,3176.89 ,1047.10 ,1488.63 ,1577.81 ,1277.80 ,1228.09 ,1062.69 
2022/5/27,1740.64 ,3255.49 ,1047.37 ,1490.00 ,1578.21 ,1289.52 ,1234.23 ,1106.46 
2022/5/30,1752.70 ,3255.49 ,1046.18 ,1487.39 ,1576.91 ,1291.30 ,1226.24 ,1117.56 
2022/5/31,1779.89 ,3235.07 ,1044.53 ,1484.38 ,1574.61 ,1289.52 ,1226.70 ,1133.37 
2022/6/1,1776.26 ,3210.86 ,1043.98 ,1483.82 ,1574.01 ,1281.53 ,1211.94 ,1097.59 
2022/6/2,1779.04 ,3270.04 ,1043.71 ,1483.66 ,1573.61 ,1288.28 ,1222.56 ,1068.42 
2022/6/6,1812.33 ,3226.67 ,1043.07 ,1482.98 ,1572.51 ,1300.62 ,1219.64 ,1126.89 
